team_one_win,duration,type,team_one_barons,team_two_barons,team_one_dragons,team_two_dragons,team_one_rift_heralds,team_two_rift_heralds,team_one_first_baron,team_one_first_blood,team_one_first_dragon,team_one_first_inhibitor,team_one_first_rift_herald,team_one_first_tower,team_one_assists,team_two_assists,team_one_level,team_two_level,team_one_kills,team_two_kills,team_one_obj_damage,team_two_obj_damage,team_one_deaths,team_two_deaths,team_one_gold,team_two_gold,team_one_double_kills,team_two_double_kills,team_one_damage,team_two_damage,team_one_enemy_monsters_killed,team_two_enemy_monsters_killed,team_one_cc_time,team_two_cc_time,team_one_healing,team_two_healing,team_one_champ_damage,team_two_champ_damage,team_one_cs,team_two_cs,team_one_vision_score,team_two_vision_score,team_one_top_avg_cs_diff,team_one_jungle_avg_cs_diff,team_one_mid_avg_cs_diff,team_one_bot_avg_cs_diff,team_one_top_avg_dmg_taken_diff,team_one_jungle_avg_dmg_taken_diff,team_one_mid_avg_dmg_taken_diff,team_one_bot_avg_dmg_taken_diff,team_one_top_avg_xp_diff,team_one_jungle_avg_xp_diff,team_one_mid_avg_xp_diff,team_one_bot_avg_xp_diff,team_one_top_champ,team_one_jungle_champ,team_one_mid_champ,team_one_bot_champ,team_one_top_champ_diff,team_one_jungle_champ_diff,team_one_mid_champ_diff,team_one_bot_champ_diff,team_one_top_champ_type,team_one_jungle_champ_type,team_one_mid_champ_type,team_one_bot_champ_type,team_two_top_champ,team_two_jungle_champ,team_two_mid_champ,team_two_bot_champ,team_two_top_champ_diff,team_two_jungle_champ_diff,team_two_mid_champ_diff,team_two_bot_champ_diff,team_two_top_champ_type,team_two_jungle_champ_type,team_two_mid_champ_type,team_two_bot_champ_type
1,1872,CLASSIC,1,0,3,2,1,1,1,0,0,1,1,1,42,32,77,71,23,20,77496,38251,20,23,59322,51572,2,0,689103,624258,26,4,132,91,34567,26100,78449,86534,640,640,218,183,1.166666667,-0.933333333,-1,0.3,319.0666667,392.2666667,39.46666667,-340.6,43.6,90.13333333,7.5,-39.16666667,Sion,Olaf,Anivia,Caitlyn,5,3,10,6,Tank,Fighter,Mage,Marksman,Akali,Graves,Orianna,MissFortune,7,3,7,1,Assassin,Marksman,Mage,Marksman
1,1503,CLASSIC,1,0,1,2,1,1,1,1,0,1,0,1,41,43,68,60,36,23,63985,28442,24,37,56056,42555,4,1,575434,441149,61,8,45,125,42494,23442,88020,74557,508,434,126,114,0,0,0,2.5,0,0,-97.05,-47.5,0,0,-50.4,-20,Aatrox,Nidalee,Lucian,Twitch,4,8,6,6,Fighter,Assassin,Marksman,Marksman,,Gnar,Syndra,MissFortune,0,8,8,1,,Fighter,Mage,Marksman
1,1433,CLASSIC,1,0,3,0,2,0,1,0,1,1,1,1,30,10,68,56,25,7,74838,5240,8,25,49811,34639,2,0,515700,335171,29,4,86,106,36253,12872,58965,42576,526,497,138,87,0.7,0.2,0.6,-1.1,-76.8,201.35,-201.6,37.95,94.55,115.6,88.4,123.6,Sion,Nunu,Akali,Janna,5,4,7,7,Tank,Tank,Assassin,Support,Bard,Poppy,Lissandra,Blitzcrank,9,6,6,4,Support,Tank,Mage,Tank
1,1886,CLASSIC,1,0,2,2,1,0,1,1,0,1,1,0,64,30,78,71,32,19,78104,23144,19,32,62240,51367,5,1,1017949,589960,5,4,129,93,47136,33488,103700,78988,616,622,176,159,-0.9,0.4,0,0,-370,-482.3333333,0,0,-9.233333333,112.8,0,0,Riven,Ivern,Kaisa,,8,7,6,0,Fighter,Support,Marksman,,Kled,Shaco,Yasuo,Heimerdinger,7,9,10,8,Fighter,Assassin,Fighter,Mage
0,2114,CLASSIC,0,3,2,3,0,2,0,1,0,0,0,0,49,49,80,86,30,37,51534,106035,38,30,64007,72971,2,4,735026,904154,1,41,94,129,41972,41121,92113,131964,723,668,166,245,0,0,0,0,0,0,0,0,0,0,0,0,MonkeyKing,JarvanIV,Yone,,3,5,8,0,Fighter,Tank,Assassin,,,Taliyah,Pantheon,Caitlyn,0,5,4,6,,Mage,Fighter,Marksman
0,1772,CLASSIC,0,1,2,2,1,0,0,1,1,0,1,0,17,36,69,78,12,27,36040,66970,27,12,49308,58077,0,2,634379,669560,23,13,63,123,30775,53644,67956,78789,657,708,129,218,0,-0.45,0,0,0,-26.2,0,0,0,-22.75,0,0,Tryndamere,Kayn,Blitzcrank,,5,8,4,0,Fighter,Fighter,Tank,,,Fiddlesticks,Kassadin,Bard,0,9,8,9,,Mage,Assassin,Support
1,1584,CLASSIC,1,0,4,0,1,1,1,0,1,1,0,0,42,12,73,64,29,12,72892,27625,12,29,55747,44753,3,1,603039,500818,24,8,64,63,41444,18151,67265,59098,568,597,177,114,-2.6,-0.9,0.8,1.05,173.05,462.6,-250.45,-142.65,-2.8,78.35,56.05,150.1,Mordekaiser,Olaf,Ahri,Caitlyn,4,3,5,6,Fighter,Fighter,Mage,Marksman,Lissandra,Graves,Akali,Lulu,6,3,7,5,Mage,Marksman,Assassin,Support
1,1571,CLASSIC,0,0,3,1,1,0,0,1,0,1,1,1,63,39,69,64,39,24,61981,26680,24,39,54850,45613,6,2,708783,443525,32,0,139,102,35594,33425,91896,71290,482,470,177,103,0,0,-0.3,1.05,0,0,44,41.55,0,0,-27.65,51.15,Aatrox,Ivern,Ahri,MissFortune,4,7,5,1,Fighter,Support,Mage,Marksman,,Jax,Zoe,Nami,0,5,5,5,,Fighter,Mage,Support
0,1817,CLASSIC,2,0,3,2,1,1,1,0,0,0,0,0,50,39,80,76,31,29,82580,60360,29,31,60672,60097,3,3,606335,746687,4,29,92,77,38039,43395,80476,90222,611,618,148,169,-0.333333333,0.466666667,-3.7,3.333333333,-443.7,-139.8,-59.33333333,613.1333333,-53.06666667,-14.03333333,-32.43333333,270.2,Heimerdinger,Udyr,Zed,Samira,8,7,7,6,Mage,Fighter,Assassin,Marksman,Renekton,Nidalee,Irelia,Jhin,3,8,5,6,Fighter,Assassin,Fighter,Marksman
0,2009,CLASSIC,0,1,2,3,0,0,0,1,1,0,0,1,35,47,76,80,27,31,38484,68236,31,27,60518,64310,3,6,755897,676212,22,18,101,73,43683,33534,78810,88990,699,708,233,198,-1.6,-0.366666667,1.533333333,-0.266666667,212.5666667,17.46666667,-30.16666667,25.8,-81.96666667,-83.3,39.06666667,-22.8,Renekton,Khazix,Zoe,Jhin,3,6,5,6,Fighter,Assassin,Mage,Marksman,Vayne,RekSai,Cassiopeia,Thresh,8,3,10,7,Marksman,Fighter,Mage,Support
0,925,CLASSIC,0,0,0,1,1,0,0,0,0,0,1,0,2,13,43,47,2,11,10264,14737,11,2,21751,29216,0,0,194293,234537,0,5,26,45,8480,10506,16460,23035,352,340,57,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,1749,CLASSIC,2,0,2,2,1,0,1,0,1,1,1,1,56,32,75,73,37,20,75614,27589,20,37,61063,52207,6,2,619875,620202,47,8,85,113,44492,32469,96872,70359,572,680,158,117,0,0,-0.6,1,0,0,-271.05,-45.45,0,0,63.85,197.4,,Pantheon,Akali,Lucian,0,4,7,6,,Fighter,Assassin,Marksman,Camille,Lillia,Irelia,Jhin,4,8,5,6,Fighter,Fighter,Fighter,Marksman
0,2042,CLASSIC,0,2,2,3,1,1,0,1,0,0,1,0,56,81,76,82,30,41,37904,86084,41,30,57815,68980,4,6,614239,682665,0,10,160,119,35228,77134,125580,113597,577,590,186,157,-1.466666667,0.8,1.366666667,-1.533333333,-474.5333333,-308.2666667,-190.3333333,112.7666667,-63.36666667,60.1,11.53333333,-93.23333333,Riven,RekSai,Syndra,Samira,8,3,8,6,Fighter,Fighter,Mage,Marksman,Aatrox,Lillia,Ekko,Lulu,4,8,8,5,Fighter,Fighter,Assassin,Support
1,1630,CLASSIC,1,0,2,2,0,1,1,1,0,1,0,1,47,32,68,58,26,16,54506,35362,16,26,52725,42513,3,1,522768,399302,9,15,111,137,36120,38893,86486,67008,553,411,142,111,-0.4,0,2.15,0,-195.1,0,-54.1,0,-2.95,0,33.6,0,Lulu,Hecarim,Ekko,Kaisa,5,6,8,6,Support,Fighter,Assassin,Marksman,Riven,Janna,Pyke,Draven,8,7,7,8,Fighter,Support,Support,Marksman
1,1903,CLASSIC,0,0,3,2,2,0,0,1,1,1,1,1,36,34,75,71,22,22,67898,33500,22,22,59967,50439,1,1,788841,592379,38,5,76,113,42916,40245,59365,76294,696,637,210,190,2.7,0,-0.066666667,0,516.2,0,-47.63333333,0,79.83333333,0,-70.7,0,Renekton,,Yone,Nidalee,3,0,8,8,Fighter,,Assassin,Assassin,Heimerdinger,Khazix,Qiyana,Seraphine,8,6,8,0,Mage,Assassin,Assassin,Mage
1,1298,CLASSIC,1,0,2,1,1,0,1,0,0,0,1,1,32,6,61,56,19,7,53948,14287,7,19,42893,32461,2,0,419889,345382,10,7,86,26,24597,27624,52671,28866,488,440,115,102,3.05,-0.75,0,0,-423.95,105.75,0,0,176.3,-101.5,0,0,Gnar,Ekko,Janna,Jhin,8,8,7,6,Fighter,Assassin,Support,Marksman,Warwick,MasterYi,Sylas,Sona,3,4,5,4,Fighter,Assassin,Mage,Support
1,1390,CLASSIC,1,0,1,2,1,0,1,1,0,1,1,0,51,33,65,60,31,24,52423,26777,24,32,47939,44387,6,3,398334,412669,1,7,45,80,39576,17635,57477,62280,405,446,101,92,0,1.2,0,-1.5,0,85.65,0,211.8,0,39.2,0,-105.55,,MasterYi,Taric,Draven,0,4,3,8,,Assassin,Support,Marksman,Yasuo,Nunu,Lucian,Seraphine,10,4,6,0,Fighter,Tank,Marksman,Mage
0,2455,CLASSIC,0,1,3,3,1,1,0,0,1,0,0,0,49,77,83,87,29,40,52503,95918,40,29,69219,77637,4,5,903991,882378,46,29,106,139,39713,44702,104933,108948,698,778,150,196,-0.525,1.1,0.625,-2.875,-13.65,-25.725,16.7,127.8,-58.125,107.95,-7.3,-118.825,Pantheon,Kayn,Diana,Leona,4,8,4,4,Fighter,Fighter,Fighter,Tank,Shen,Volibear,Yone,Yuumi,4,3,8,2,Tank,Fighter,Assassin,Support
0,202,CLASSIC,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,14,3,0,542,0,0,3,5632,4702,0,0,20813,20595,0,0,1,0,1649,1606,2054,1519,31,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1961,CLASSIC,0,1,1,4,0,0,0,0,1,0,0,0,22,51,72,81,14,37,16637,81923,37,14,49612,65968,0,2,613648,822453,0,50,113,162,29909,59470,82699,127848,675,589,100,164,0,0.5,0,1.2,0,-119.9333333,0,-89.83333333,0,-113.1666667,0,-153.3666667,,MasterYi,Sion,Lulu,0,4,5,5,,Assassin,Tank,Support,Gangplank,Rengar,TwistedFate,Senna,9,8,9,7,Fighter,Assassin,Mage,Marksman
1,1923,CLASSIC,0,0,3,1,0,2,0,0,1,0,0,0,40,35,74,66,24,18,32604,45935,18,24,54425,48842,2,1,616703,773030,25,8,161,156,34425,20458,73018,80767,596,537,138,137,4.233333333,0.1,-0.833333333,-0.7,34.56666667,707.2333333,-59.6,40.93333333,106.9666667,84.13333333,-9.033333333,84.43333333,Irelia,Amumu,Lucian,Ashe,5,3,6,4,Fighter,Tank,Marksman,Marksman,Poppy,Ivern,Zed,Lux,6,7,7,5,Tank,Support,Assassin,Mage
1,622,CLASSIC,0,0,1,0,0,1,0,1,1,0,0,0,4,2,38,33,6,4,11530,4282,4,6,17952,14136,1,1,143370,92026,0,0,27,24,11653,7808,13353,9271,247,145,23,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1839,CLASSIC,0,2,1,3,0,0,0,1,0,0,0,0,31,35,76,76,24,32,17128,70822,33,25,55037,58930,2,3,684186,936360,4,30,79,130,28657,20270,60359,80613,683,521,73,138,7.133333333,0.866666667,-3.566666667,0.866666667,289.3,774.0333333,-144.6666667,104.9666667,167.7333333,23.76666667,-143.4,-57.73333333,Irelia,MasterYi,Azir,Veigar,5,4,9,7,Fighter,Assassin,Mage,Mage,Malphite,Ivern,Yasuo,Caitlyn,2,7,10,6,Tank,Support,Fighter,Marksman
0,1808,CLASSIC,0,1,1,3,0,2,0,1,0,0,0,0,44,42,70,77,30,47,20988,86737,47,30,52764,61954,4,8,465028,604826,1,52,82,74,19888,50614,86476,95605,525,438,105,147,-0.233333333,-0.033333333,1.533333333,1.633333333,-118.4666667,-22.53333333,-99.86666667,-25.86666667,-169.1666667,-191.5333333,12.96666667,-58.36666667,Irelia,Hecarim,Azir,Brand,5,6,9,4,Fighter,Fighter,Mage,Mage,Darius,Kayn,Ryze,Sona,2,8,7,4,Fighter,Fighter,Mage,Support
1,1747,CLASSIC,1,0,4,0,1,1,1,1,1,1,0,0,56,20,78,66,43,19,87093,23910,19,43,62463,48671,5,2,717728,510044,15,8,105,228,49564,19016,97466,75261,595,547,118,109,0,0,0.9,-1.35,0,0,56.25,-76.35,0,0,-3.6,18.15,,Evelynn,Yasuo,Lulu,0,10,10,5,,Assassin,Fighter,Support,Nasus,Nocturne,Diana,Caitlyn,6,4,4,6,Fighter,Assassin,Fighter,Marksman
1,1497,CLASSIC,0,0,1,2,1,0,0,1,0,1,1,1,27,12,70,62,30,9,35898,27587,9,30,47455,36213,2,0,445440,417614,17,8,52,71,17560,12310,51567,41891,522,484,84,96,0,-0.15,0,1.15,0,-76.65,0,-134.7,0,169.8,0,164.1,Darius,Evelynn,Garen,Lulu,2,10,5,5,Fighter,Assassin,Fighter,Support,,MasterYi,Qiyana,Xerath,0,4,8,8,,Assassin,Assassin,Mage
0,1887,CLASSIC,0,1,2,2,0,1,0,0,0,1,0,0,66,53,73,79,34,36,37597,64791,36,34,55630,60827,5,3,598611,596254,0,0,142,183,60725,26672,120400,93439,542,586,93,117,-2.6,0.066666667,1.166666667,0.266666667,-76.93333333,-363.1,23.66666667,-409.8333333,-81.56666667,-15.26666667,34.03333333,-25.23333333,Vladimir,Evelynn,Pantheon,Jhin,7,10,4,6,Mage,Assassin,Fighter,Marksman,Garen,Nunu,Kassadin,Ezreal,5,4,8,7,Fighter,Tank,Assassin,Marksman
0,2137,CLASSIC,0,2,1,4,0,0,0,0,0,1,0,1,66,75,76,83,35,41,36894,110133,41,35,59266,69008,2,5,587462,755325,12,17,147,95,46528,53901,100228,114916,541,543,120,148,-0.975,-0.7,1.9,0.525,-193.175,10.525,-177.3,119.275,-9.625,-106.775,-30.625,-206.15,Malphite,Zac,Ziggs,Leona,2,8,4,4,Tank,Tank,Mage,Tank,Fiora,MasterYi,Zoe,Seraphine,3,4,5,0,Fighter,Assassin,Mage,Mage
0,1320,CLASSIC,0,0,0,3,1,1,0,0,0,0,1,0,14,16,55,60,9,16,21529,47087,16,9,32955,38145,0,3,290817,395838,0,11,38,55,20955,20305,29207,42149,482,431,62,82,1.7,0,0,-0.5,117.15,0,0,147.4,71.8,0,0,-118.6,Renekton,Khazix,Ezreal,Rell,3,6,7,0,Fighter,Assassin,Marksman,Tank,Fiora,Veigar,,Lulu,3,7,0,5,Fighter,Mage,,Support
0,2093,CLASSIC,1,0,2,3,0,1,1,1,0,0,0,0,68,50,81,78,48,34,53636,60193,34,49,64021,63367,5,8,577245,650886,20,4,125,160,38318,32761,104499,125852,538,592,148,119,-0.866666667,0.033333333,-1.533333333,1.8,334.0666667,-26.83333333,12.9,13.13333333,98.3,120.9666667,-56.2,128.8333333,Chogath,Ekko,Zoe,Shen,5,8,5,4,Tank,Assassin,Mage,Tank,Fiora,MasterYi,Malzahar,MissFortune,3,4,6,1,Fighter,Assassin,Mage,Marksman
0,1863,CLASSIC,0,1,0,4,0,1,0,0,0,0,0,0,25,31,70,76,21,32,6552,80637,32,21,49811,59268,3,1,509399,731404,4,53,88,93,26417,29748,57008,88306,563,627,90,177,-2.666666667,0.333333333,0.033333333,0.633333333,-19.36666667,65.43333333,272.5666667,182.2333333,-70.23333333,-58.53333333,-54.3,-48.36666667,Garen,JarvanIV,Sylas,Senna,5,5,5,7,Fighter,Tank,Mage,Marksman,Illaoi,Lillia,Zoe,Brand,4,8,5,4,Fighter,Fighter,Mage,Mage
1,1931,CLASSIC,1,0,4,1,1,1,1,0,1,1,1,0,52,42,79,75,33,36,80630,48144,36,33,62690,57859,2,1,724513,693897,5,26,116,213,58760,39346,91923,100750,633,577,149,136,0.7,-0.766666667,-0.3,2.033333333,22.73333333,364.0666667,-226.1,123.8666667,-32.63333333,-8.766666667,-81.56666667,245.5333333,Gangplank,Nunu,Poppy,Gragas,9,4,6,5,Fighter,Tank,Tank,Fighter,Irelia,Nocturne,Sylas,Shaco,5,4,5,9,Fighter,Assassin,Mage,Assassin
1,1069,CLASSIC,0,0,2,0,1,0,0,0,1,0,1,1,28,15,55,47,27,16,42734,4686,16,27,39038,28607,6,1,346875,210109,17,0,81,55,19184,11824,43051,35381,402,315,53,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,983,CLASSIC,0,0,2,0,1,1,0,0,1,0,0,1,8,2,50,45,16,4,30014,12483,4,16,28169,24822,1,0,255579,253116,0,0,34,50,29150,12957,32501,32996,303,354,63,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1302,CLASSIC,0,0,1,2,1,1,0,1,0,0,1,1,15,33,53,56,9,18,19855,52535,18,9,32566,38330,0,2,303920,396280,3,20,58,73,17837,25557,35589,43960,384,412,63,79,-0.5,0.2,-2.6,1.8,-270.85,79.05,-332.95,329.9,-73.7,45.7,-157.7,32,Sion,Kindred,Diana,Draven,5,4,4,8,Tank,Marksman,Fighter,Marksman,Camille,Amumu,Tryndamere,Karma,4,3,5,5,Fighter,Tank,Fighter,Mage
0,2589,CLASSIC,1,2,3,3,1,0,1,0,1,0,1,1,59,52,87,87,33,29,77103,77126,31,33,74845,75478,5,2,1022893,916187,24,28,141,120,49557,53619,125752,108523,783,716,193,211,1.825,0.125,0.525,-0.775,13.9,-264.875,-182.95,119.1,53.65,36.5,53,-17.575,Camille,Amumu,Sylas,Annie,4,3,5,6,Fighter,Tank,Mage,Mage,Chogath,Viego,Talon,Lulu,5,5,7,5,Tank,Assassin,Assassin,Support
1,199,CLASSIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,54,0,0,0,4840,4419,0,0,21456,18486,0,0,0,1,1782,1406,1624,1326,42,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,1548,CLASSIC,1,0,3,0,1,0,1,1,1,1,1,1,43,27,70,63,37,24,67574,10583,24,37,53647,44555,6,1,522996,351051,41,4,96,58,31237,17204,71548,65157,476,413,105,114,-0.6,0,0,1.25,48.7,0,0,-147.7,-72,0,0,-11.5,Camille,Amumu,,Swain,4,3,0,8,Fighter,Tank,,Mage,Sett,MasterYi,Azir,Kaisa,2,4,9,6,Fighter,Assassin,Mage,Marksman
0,1716,CLASSIC,0,1,1,3,1,1,0,0,0,0,0,0,25,70,62,73,15,38,24047,77620,39,16,44549,56859,1,5,427096,499300,4,11,141,88,17724,33405,65667,73467,503,519,105,129,1.3,-0.3,0.05,0.1,-5.15,174.45,-198.6,-147.35,-46.65,-63.65,-35.25,5.95,Camille,Hecarim,Malzahar,Brand,4,6,6,4,Fighter,Fighter,Mage,Mage,Shen,Vi,Fizz,Alistar,4,4,6,7,Tank,Fighter,Assassin,Tank
1,2033,CLASSIC,0,0,3,2,0,1,0,1,0,1,0,1,37,40,74,71,25,26,50514,41829,27,25,58361,54388,1,2,666001,604883,23,8,157,131,45655,35649,86019,100342,643,605,169,161,0,0.333333333,0,-0.4,0,175.1,0,427.8666667,0,36.6,0,-104.7666667,Garen,Hecarim,Lissandra,Neeko,5,6,6,5,Fighter,Fighter,Mage,Mage,,Khazix,Galio,Thresh,0,6,5,7,,Assassin,Tank,Support
0,1519,CLASSIC,0,1,2,1,1,1,0,0,0,0,1,0,26,24,59,68,18,27,36907,55065,27,18,40412,50608,1,2,377453,538178,4,36,105,42,22430,19212,41073,65494,411,508,77,122,-3.35,0.75,-0.4,-1.9,90.1,268.45,247.75,-141.9,-126.95,14.35,-136.75,-8.5,Chogath,JarvanIV,TwistedFate,Anivia,5,5,9,10,Tank,Tank,Mage,Mage,Kayle,Vi,Diana,Veigar,7,4,4,7,Fighter,Fighter,Fighter,Mage
0,1666,CLASSIC,0,0,0,4,1,1,0,1,0,0,1,1,21,62,61,66,16,35,24085,60540,35,16,44151,50272,0,5,423126,496703,1,12,61,152,10862,17926,50443,73654,454,401,99,79,4.35,-1.1,-1.35,2.7,222.35,56.2,-24.05,31.55,199.6,-86.55,-88.8,-63.9,Nasus,Sejuani,Zed,Tristana,6,4,7,4,Fighter,Tank,Assassin,Marksman,Chogath,Graves,Malzahar,Annie,5,3,6,6,Tank,Marksman,Mage,Mage
0,2097,CLASSIC,1,1,2,3,0,2,1,0,0,1,0,0,77,67,79,81,42,44,63205,75289,44,42,64445,70921,7,6,655369,773804,31,16,152,128,45270,41335,105679,133811,494,668,158,115,-0.066666667,-0.233333333,-0.6,-2.433333333,-243.8666667,81.46666667,8.133333333,40.9,41.6,-49.73333333,59.73333333,278.6666667,Urgot,Hecarim,Annie,Lulu,8,6,6,5,Fighter,Fighter,Mage,Support,Mordekaiser,Khazix,Galio,Caitlyn,4,6,5,6,Fighter,Assassin,Tank,Marksman
1,1301,CLASSIC,0,0,3,0,1,0,0,0,1,1,1,0,46,20,60,55,30,14,47811,11928,14,30,44734,35400,6,2,370302,286161,25,0,108,69,21870,13899,53844,43543,455,425,86,65,0,0.2,0,-0.35,0,-62.35,0,-89.3,0,46.95,0,85.9,Orianna,Warwick,,Thresh,7,3,0,7,Mage,Fighter,,Support,Renekton,Nasus,Annie,Gnar,3,6,6,8,Fighter,Fighter,Mage,Fighter
0,928,CLASSIC,0,0,0,2,0,1,0,0,0,0,0,1,0,22,41,45,1,12,6653,26831,12,1,19185,25023,0,2,168790,188415,0,8,22,62,11676,12018,13758,22464,243,246,36,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,1882,CLASSIC,1,0,2,2,0,1,1,0,0,1,0,0,49,63,76,70,41,42,51814,41564,42,41,62658,55066,5,1,588690,509158,27,8,132,271,39463,34585,121293,113798,500,399,121,84,0.7,0.166666667,0,0,49.16666667,224.3666667,0,0,61.26666667,159.9333333,0,0,Ornn,RekSai,Brand,Jinx,5,3,4,6,Tank,Fighter,Mage,Marksman,Chogath,Skarner,Neeko,Swain,5,5,5,8,Tank,Fighter,Mage,Mage
0,1750,CLASSIC,0,1,0,4,1,0,0,0,0,0,1,0,17,40,68,77,12,35,36572,69430,36,12,46479,57355,1,2,539735,667180,0,41,92,144,19057,40731,59562,82476,565,607,107,150,0.35,0.2,-2.75,0.05,163.15,-19.45,7.9,205.4,-96.25,-142.8,-156.25,-56.1,Gnar,Lillia,Ziggs,Lulu,8,8,4,5,Fighter,Fighter,Mage,Support,Chogath,Khazix,Veigar,Zyra,5,6,7,7,Tank,Assassin,Mage,Mage
1,1350,CLASSIC,0,0,3,0,2,0,0,0,1,1,1,1,45,9,65,55,31,10,59233,5464,10,31,49984,33109,5,0,529714,325401,38,0,93,85,28778,9996,58179,44113,543,458,87,61,0.6,-0.05,0,0,393.25,32.8,0,0,-6.65,209,0,0,Riven,Udyr,Anivia,Kaisa,8,7,10,6,Fighter,Fighter,Mage,Marksman,Sion,Volibear,Seraphine,Rell,5,3,0,0,Tank,Fighter,Mage,Tank
1,1448,CLASSIC,0,0,3,0,0,0,0,0,1,1,0,1,31,25,61,60,33,19,46695,5297,19,33,47930,38708,6,1,417667,329961,23,0,37,165,20414,22602,76283,58740,433,404,114,71,-2.2,0.5,2.8,1,-57.55,-15.95,2.5,-251.8,8.4,-12.35,180.3,48.3,Nasus,Kled,Katarina,Xerath,6,7,8,8,Fighter,Fighter,Assassin,Mage,Fiora,Nocturne,Kassadin,Velkoz,3,4,8,8,Fighter,Assassin,Assassin,Mage
1,1350,CLASSIC,1,0,3,0,2,0,1,1,1,1,1,1,36,10,63,57,19,9,63444,12168,9,19,42231,31919,1,0,421955,295453,23,0,134,49,18414,14938,49392,28014,442,424,97,64,0.2,-0.2,0.35,0.6,-138.9,60.35,-95.3,-285.6,26.3,1.95,4.9,225.4,Riven,Viego,Lux,Ashe,8,5,5,4,Fighter,Assassin,Mage,Marksman,Nasus,Evelynn,Akali,Thresh,6,10,7,7,Fighter,Assassin,Assassin,Support
1,1577,CLASSIC,0,0,2,2,1,0,0,0,1,1,1,1,56,7,66,60,27,10,40865,20532,10,27,47598,38504,1,0,461418,425560,17,8,95,71,29837,22730,72216,54401,514,562,105,109,0,0,1.1,0.1,0,0,-131.8,-146.4,0,0,179.85,85.75,,Evelynn,Syndra,Thresh,0,10,8,7,,Assassin,Mage,Support,Irelia,Kayn,Corki,Braum,5,8,6,3,Fighter,Fighter,Marksman,Support
1,1819,CLASSIC,1,0,4,0,0,1,1,1,1,1,0,1,54,58,76,72,37,42,59831,24573,43,37,61026,57301,7,2,592042,491015,10,5,131,98,32307,32333,114114,101696,491,489,131,91,-0.666666667,0.233333333,-0.566666667,1.033333333,228.9666667,259.7,-323.1333333,-112,30.8,36.53333333,-18.76666667,122,Sion,DrMundo,Viktor,Kaisa,5,5,9,6,Tank,Fighter,Mage,Marksman,Urgot,Evelynn,Fizz,Jhin,8,10,6,6,Fighter,Assassin,Assassin,Marksman
1,196,CLASSIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,1116,0,0,0,4419,3751,0,0,15885,5455,0,0,0,0,1137,234,596,323,30,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,1565,CLASSIC,0,0,2,1,0,0,0,1,0,0,0,0,27,6,66,63,15,6,24782,20334,6,15,42133,37532,0,0,448148,454795,8,0,107,88,47510,22020,38838,55476,508,555,77,73,-0.15,0.05,0,0,121.7,137.5,0,0,-54.5,57.8,0,0,Ryze,Hecarim,TahmKench,,7,6,5,0,Mage,Fighter,Support,,Jayce,LeeSin,Neeko,Jhin,7,6,5,6,Fighter,Fighter,Mage,Marksman
0,2813,CLASSIC,0,1,5,2,0,1,0,1,1,0,0,1,69,81,90,89,54,50,65820,73213,51,54,79929,84061,2,4,1234889,1012791,26,47,266,329,73134,87003,186512,211060,643,650,132,116,-1.266666667,-0.95,0,0,393.7,-1021.55,0,0,-21.85,-50.3,0,0,Chogath,Ivern,Ezreal,,5,7,7,0,Tank,Support,Marksman,,Teemo,Kayn,Syndra,Karma,6,8,8,5,Marksman,Fighter,Mage,Mage
1,1561,CLASSIC,0,1,2,1,0,0,0,1,1,1,0,1,42,33,70,65,33,21,45439,25108,21,33,51383,41274,5,0,525066,345141,56,0,83,234,33575,25393,84910,62135,490,370,89,61,1.5,-0.1,2.4,2.1,-120.65,266.35,78.45,158.95,1.65,144.35,109.1,102.05,Fiora,Kayn,Katarina,Alistar,3,8,8,7,Fighter,Fighter,Assassin,Tank,Chogath,Nocturne,Fizz,Caitlyn,5,4,6,6,Tank,Assassin,Assassin,Marksman
